Site_Num,County,Year,Township,Range,Sections,Stream,Habitat,Pool_Riffle,Substrate,Lat,Long,Topeka_Shiner,Count,2004,2007,2008,2009,2010
129_5,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.721820,-96.189060,0,,,,,,
129_6,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.718060,-96.190270,0,,,,,,
129_7,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.718000,-96.190290,0,,,,,,
129_8,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.717690,-96.190330,0,,,,,,
129_9,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.717640,-96.190410,0,,,,,,
129_10,Rock,2010,103,45,13_24,Mound_Creek,in_channel,flow,"silt, boluders",43.717720,-96.190590,0,,,,,,
130_1,Rock,2010,103,44,7_8,Rock_River,in_channel,backwater,"silt, sand",43.738860,-96.147520,0,,,,,,
130_2,Rock,2010,103,44,7_8,Rock_River,in_channel,backwater,"silt, sand",43.738760,-96.147360,0,,,,,,
130_3,Rock,2010,103,44,7_8,Rock_River,in_channel,backwater,"silt, sand",43.738430,-96.147400,0,,,,,,
130_4,Rock,2010,103,44,7_8,Rock_River,in_channel,backwater,"silt, sand",43.739820,-96.147150,1,,,,,,
131_1,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.713840,-96.171520,0,,,,,,
131_2,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.713790,-96.171400,0,,,,,,
131_3,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.713640,-96.170720,0,,,,,,
131_4,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.713590,-96.170450,0,,,,,,
131_5,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.713400,-96.170330,0,,,,,,
131_6,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.710480,-96.169520,0,,,,,,
131_7,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.710350,-96.169480,0,,,,,,
131_8,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.710240,-96.169500,0,,,,,,
131_9,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.710210,-96.169640,0,,,,,,
131_10,Rock,2010,103,44,12_19,Mound_Creek,in_channel,flow,"sand, silt, gravel",43.710250,-96.169870,0,,,,,,
132_1,Rock,2010,103,44,12,Unnamed_Tributary_Champepdan_Creek,in_channel,pool,"sand, silt",43.707152,-96.288184,0,,,,,,
132_2,Rock,2010,103,44,12,Unnamed_Tributary_Champepdan_Creek,in_channel,pool,"sand, silt",43.732330,-96.070800,0,,,,,,
133_1,Rock,2010,102,45,11,Rock_River,in_channel,pool,"sand, silt",43.655260,-96.191400,0,,,,,,
133_2,Rock,2010,102,45,11,Rock_River,in_channel,pool,"sand, silt",43.656770,-96.190230,0,,,,,,
133_3,Rock,2010,102,45,11,Rock_River,in_channel,pool,"sand, silt",43.656870,-96.190300,1,,,,,,
134_1,Rock,2010,102,45,26,Rock_River,in_channel,pool,"sand, gravel",43.616440,-96.197310,1,,,,,,
135_1,Rock,2010,102,44,2,Elk_Creek,off_channel,pool,"sand, gravel, silt",43.602626,-96.173458,1,,,,,,
136_1,Rock,2010,103,44,36,Elk_Creek,in_channel,pool,"silt, muck",43.542610,-96.061000,1,,,,,,
137_1,Rock,2010,101,44,1,Kanaranzi_Creek,in_channel,pool,"muck, sand",43.573910,-96.063810,0,,,,,,
137_2,Rock,2010,101,44,1,Kanaranzi_Creek,in_channel,pool,"muck, sand",43.573090,-96.064260,1,,,,,,
138_1,Nobles,2010,102,42,7,Kanaranzi_Creek,in_channel,backwater,"sand, gravel",43.653760,-95.929380,1,,,,,,
139_1,Nobles,2010,102,42,8_12,East_Branch_Kanaranzi_Creek,in_channel,backwater,muck,43.659310,-95.904530,1,,,,,,
140_1,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.688280,-95.905860,0,,,,,,
140_2,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.688080,-95.905920,0,,,,,,
140_3,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.687520,-95.906670,0,,,,,,
140_4,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.687110,-95.908100,0,,,,,,
140_5,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.684490,-95.906970,0,,,,,,
140_6,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.683830,-95.906430,0,,,,,,
140_7,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.683150,-95.906680,0,,,,,,
140_8,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.682540,-95.906420,0,,,,,,
140_9,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.682210,-95.905950,0,,,,,,
140_10,Nobles,2010,103,42,32,Kanaranzi_Creek,in_channel,flow,"sand, muck, gravel",43.682800,-95.903810,0,,,,,,
141_1,Lincoln,2012,109,46,8,Medary_Creek,in_channel,backwater,"sand, silt",44.258150,-96.422400,0,,,,,,
141_2,Lincoln,2012,109,46,8,Medary_Creek,in_channel,backwater,"sand, silt",44.258190,-96.422360,1,,,,,,
142_1,Pipestone,2012,108,46,31,Willow_creek,in_channel,pool,"silt, sand, gravel",44.110680,-96.422680,0,,,,,,
142_2,Pipestone,2012,107,46,6,Willow_creek,in_channel,pool,"silt, sand, gravel",44.110550,-96.422430,0,,,,,,
142_3,Pipestone,2012,107,46,7,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.110610,-96.422210,0,,,,,,
142_4,Pipestone,2012,107,46,8,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.110470,-96.422230,0,,,,,,
142_5,Pipestone,2012,107,46,9,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.110430,-96.422110,0,,,,,,
142_6,Pipestone,2012,107,46,10,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.110180,-96.422200,0,,,,,,
142_7,Pipestone,2012,107,46,11,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.110190,-96.422010,0,,,,,,
142_8,Pipestone,2012,107,46,12,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.110190,-96.421940,0,,,,,,
142_9,Pipestone,2012,107,46,13,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.111130,-96.423010,0,,,,,,
142_10,Pipestone,2012,107,46,14,Willow_creek,in_channel,backwater,"silt, sand, gravel",44.111160,-96.423460,0,,,,,,
143_1,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.154010,-96.291870,0,,,,,,
143_2,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.154040,-96.291840,0,,,,,,
143_3,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.154100,-96.291860,0,,,,,,
143_4,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.154290,-96.292050,0,,,,,,
143_5,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.154410,-96.292120,0,,,,,,
143_6,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.153310,-96.285200,0,,,,,,
143_7,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.153210,-96.285270,0,,,,,,
143_8,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,pool,"sand, gravel, silt",44.153230,-96.285680,0,,,,,,
143_9,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.153290,-96.285800,0,,,,,,
143_10,Pipestone,2012,108,45,18-20,East_Branch_Flandreau_Creek,in_channel,in-channel/MCB,"sand, gravel, silt",44.153270,-96.286010,0,,,,,,
144_1,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,in_channel,backwater,"silt, gravel, sand",44.041300,-96.399680,0,,,,,,
144_2,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,in_channel,backwater,"silt, gravel, sand",44.041200,-96.399450,0,,,,,,
144_3,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,in_channel,backwater,"silt, gravel, sand",44.041220,-96.400060,0,,,,,,
144_4,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,in_channel,backwater,"silt, gravel, sand",44.040820,-96.400850,0,,,,,,
144_5,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,off_channel,pool,"silt, gravel, sand",44.040610,-96.400780,0,,,,,,
144_6,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,in_channel,backwater,"silt, gravel, sand",44.040150,-96.401370,0,,,,,,
144_7,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,in_channel,backwater,"silt, gravel, sand",44.039290,-96.401020,0,,,,,,
144_8,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,off_channel,pool,"silt, gravel, sand",44.036670,-96.404290,0,,,,,,
144_9,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,off_channel,pool,"silt, gravel, sand",44.033420,-96.402180,0,,,,,,
144_10,Pipestone,2012,107,46,29_32,North_Branch_Pipestone_Creek,off_channel,pool,"silt, gravel, sand",44.033210,-96.402170,0,,,,,,
145_1,Pipestone,2012,106,47,35_36,Pipstone_Creek,in_channel,pool,"silt, clay boulder, sand",43.936980,-96.444450,0,,,,,,
145_2,Pipestone,2012,105,47,2,Pipstone_Creek,in_channel,pool,"silt, clay boulder, sand",43.937030,-96.444650,0,,,,,,
145_3,Pipestone,2012,105,47,2,Pipstone_Creek,in_channel,pool,"silt, clay boulder, sand",43.937110,-96.444910,0,,,,,,
145_4,Pipestone,2012,105,47,2,Pipstone_Creek,in_channel,pool,"silt, clay boulder, sand",43.937160,-96.445450,0,,,,,,
145_5,Pipestone,2012,105,47,2,Pipstone_Creek,in_channel,pool,"silt, clay boulder, sand",43.937290,-96.445890,0,,,,,,
145_6,Pipestone,2012,105,47,2,Pipstone_Creek,in_channel,pool,"silt, clay boulder, sand",43.937420,-96.446250,1,,,,,,
146_1,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,pool,"boulder, gravel, sand",43.872710,-96.387120,0,,,,,,
146_2,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,pool,"boulder, gravel, sand",43.872930,-96.386840,0,,,,,,
146_3,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,pool,"boulder, gravel, sand",43.873060,-96.386590,0,,,,,,
146_4,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,pool,"boulder, gravel, sand",43.873210,-96.385720,0,,,,,,
146_5,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,backwater,"boulder, gravel, sand",43.873200,-96.385480,0,,,,,,
146_6,Pipestone,2012,105,46,28_29,Split_Rock_Creek,off_channel,pool,"boulder, gravel, sand",43.872640,-96.383860,0,,,,,,
146_7,Pipestone,2012,105,46,28_29,Split_Rock_Creek,off_channel,pool,"boulder, gravel, sand",43.872630,-96.383640,0,,,,,,
146_8,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,pool,"boulder, gravel, sand",43.872730,-96.382440,0,,,,,,
146_9,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,pool,"boulder, gravel, sand",43.873240,-96.382170,0,,,,,,
146_10,Pipestone,2012,105,46,28_29,Split_Rock_Creek,in_channel,pool,"boulder, gravel, sand",43.875390,-96.381460,0,,,,,,
147_1,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.731490,-95.917640,0,,,,,,
147_2,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.731610,-95.917430,0,,,,,,
147_3,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.731820,-95.917190,0,,,,,,
147_4,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.731990,-95.917050,0,,,,,,
147_5,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.732020,-95.916860,0,,,,,,
147_6,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.731280,-95.915960,0,,,,,,
147_7,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.731000,-95.915160,0,,,,,,
147_8,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.730220,-95.914920,0,,,,,,
147_9,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.730070,-95.914880,0,,,,,,
147_10,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.729800,-95.914910,0,,,,,,
147_11,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.729040,-95.914870,0,,,,,,
147_12,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.728740,-95.914630,0,,,,,,
147_13,Nobles,2012,103,42,17_18,Kanaranzi_Creek,in_channel,backwater,"gravel, silt, muck",43.727790,-95.913140,0,,,,,,
148_1,Pipestone,2012,106,44,33,Rock_River,in_channel,backwater,"sand, gravel, muck",43.943070,-96.140390,0,,,,,,
148_2,Pipestone,2012,106,44,34,Rock_River,in_channel,backwater,"sand, gravel, muck",43.943040,-96.140260,0,,,,,,
148_3,Pipestone,2012,106,44,35,Rock_River,in_channel,backwater,"sand, gravel, muck",43.942800,-96.139700,0,,,,,,
148_4,Pipestone,2012,106,44,36,Rock_River,in_channel,pool,"sand, gravel, muck",43.942830,-96.139910,1,,,,,,
149_1,Pipestone,2012,105,44,33,Rock_River,in_channel,pool,"gravel, sand, cobble",43.858360,-96.134940,0,,,,,,
149_2,Pipestone,2012,105,44,33,Rock_River,in_channel,pool,"gravel, sand, cobble",43.858390,-96.135080,0,,,,,,
149_3,Pipestone,2012,105,44,33,Rock_River,in_channel,pool,"gravel, sand, cobble",43.858300,-96.135280,0,,,,,,
149_4,Pipestone,2012,105,44,33,Rock_River,in_channel,pool,"gravel, sand, cobble",43.858090,-96.136270,1,,,,,,
150_1,Rock,2012,104,47,35,Split_Rock_Creek,in_channel,backwater,"gravel, sand, silt",43.771280,-96.439100,0,,,,,,
150_2,Rock,2012,104,47,35,Split_Rock_Creek,in_channel,backwater,"gravel, sand, silt",43.771160,-96.439120,0,,,,,,
150_3,Rock,2012,104,47,35,Split_Rock_Creek,in_channel,backwater,"gravel, sand, silt",43.771140,-96.439310,0,,,,,,
150_4,Rock,2012,104,47,35,Split_Rock_Creek,in_channel,backwater,"gravel, sand, silt",43.771490,-96.438140,1,,,,,,
151_1,Rock,2012,103,45,18_19,Beaver_Creek,in_channel,pool,"silt, clay",43.717680,-96.281820,1,,,,,,
152_1,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594180,-96.432510,0,,,,,,
152_2,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594190,-96.432930,0,,,,,,
152_3,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594200,-96.432880,0,,,,,,
152_4,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594260,-96.433930,0,,,,,,
152_5,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594230,-96.434450,0,,,,,,
152_6,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594270,-96.434670,0,,,,,,
152_7,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594210,-96.430600,0,,,,,,
152_8,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.594040,-96.430350,0,,,,,,
152_9,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.593050,-96.430080,0,,,,,,
152_10,Rock,2012,102,47,35_36,Beaver_Creek,in_channel,flow,"silt, sand, gravel",43.593010,-96.429990,0,,,,,,
153_1,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.630760,-96.329750,0,,,,,,
153_2,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.630490,-96.330070,0,,,,,,
153_3,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.629540,-96.329090,0,,,,,,
153_4,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.629150,-96.331170,0,,,,,,
153_5,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.629110,-96.331480,0,,,,,,
153_6,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.628350,-96.332490,0,,,,,,
153_7,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.633240,-96.327250,0,,,,,,
153_8,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.632400,-96.327400,0,,,,,,
153_9,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.632330,-96.327620,0,,,,,,
153_10,Rock,2012,102,46,14_23,Beaver_Creek,in_channel,flow,"sand, silt",43.632240,-96.327700,0,,,,,,
154_1,Rock,2012,101,45,13,Rock_River,in_channel,pool,"gravel, sand, silt",43.553540,-96.181250,0,,,,,,
154_2,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.553620,-96.181540,0,,,,,,
154_3,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.553500,-96.181910,0,,,,,,
154_4,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.552540,-96.181270,0,,,,,,
154_5,Rock,2012,101,45,13,Rock_River,in_channel,pool,"gravel, sand, silt",43.552870,-96.179720,0,,,,,,
154_6,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.552110,-96.180130,0,,,,,,
154_7,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.552060,-96.180990,0,,,,,,
154_8,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.552160,-96.181460,0,,,,,,
154_9,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.551970,-96.182350,0,,,,,,
154_10,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.551210,-96.183360,0,,,,,,
154_11,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.550810,-96.183610,0,,,,,,
154_12,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.550220,-96.183090,0,,,,,,
154_13,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.549850,-96.182380,0,,,,,,
154_14,Rock,2012,101,45,13,Rock_River,in_channel,riffle,"gravel, sand, silt",43.548490,-96.182380,0,,,,,,
154_15,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.548100,-96.181560,0,,,,,,
154_16,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.547870,-96.180690,0,,,,,,
154_17,Rock,2012,101,45,13,Rock_River,in_channel,backwater,"gravel, sand, silt",43.547090,-96.180120,0,,,,,,
155_1,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,pool,"silt, muck, gravel",43.688490,-96.024970,0,,,,,,
155_2,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,pool,"silt, muck, gravel",43.688320,-96.025120,0,,,,,,
155_3,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,pool,"silt, muck, gravel",43.688420,-96.020190,0,,,,,,
155_4,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,backwater,"silt, muck, gravel",43.688590,-96.020080,0,,,,,,
155_5,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,backwater,"silt, muck, gravel",43.688610,-96.020020,0,,,,,,
155_6,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,backwater,"silt, muck, gravel",43.688680,-96.019900,0,,,,,,
155_7,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,backwater,"silt, muck, gravel",43.688700,-96.019690,0,,,,,,
155_8,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,backwater,"silt, muck, gravel",43.688770,-96.019400,0,,,,,,
155_9,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,backwater,"silt, muck, gravel",43.688960,-96.019320,0,,,,,,
155_10,Nobles,2012,103,43,29_32,Elk_Creek,in_channel,backwater,"silt, muck, gravel",43.689230,-96.019160,0,,,,,,
156_1,Nobles,2012,103,43,21_28,Elk_Creek,in_channel,pool,"silt, gravel, sand",43.702760,-96.000720,1,,,,,,
157_1,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,pool,"silt, muck, sand",43.717620,-95.911150,0,,,,,,
157_2,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,pool,"silt, muck, sand",43.717570,-95.911020,0,,,,,,
157_3,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,pool,"silt, muck, sand",43.717530,-95.911080,0,,,,,,
157_4,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,pool,"silt, muck, sand",43.717550,-95.911120,0,,,,,,
157_5,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,pool,"silt, muck, sand",43.717850,-95.911120,0,,,,,,
157_6,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,pool,"silt, muck, sand",43.717860,-95.911150,0,,,,,,
157_7,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,pool,"silt, muck, sand",43.717930,-95.911110,0,,,,,,
157_8,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, muck, sand",43.718180,-95.911050,0,,,,,,
157_9,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, muck, sand",43.718200,-95.910970,0,,,,,,
157_10,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, muck, sand",43.718290,-95.910930,0,,,,,,
157_11,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, muck, sand",43.718350,-95.910970,0,,,,,,
157_12,Nobles,2012,103,42,17_19_20,Kanaranzi_Creek,in_channel,in-channel/MCB,"silt, muck, sand",43.717850,-95.911000,0,,,,,,
158_1,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,pool,"sand, gravel silt",43.597420,-96.033590,0,,,,,,
158_2,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,pool,"sand, gravel silt",43.597410,-96.034080,0,,,,,,
158_3,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.596860,-96.034990,0,,,,,,
158_4,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.596600,-96.035130,0,,,,,,
158_5,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.596200,-96.035180,0,,,,,,
158_6,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,pool,"sand, gravel silt",43.595840,-96.035540,0,,,,,,
158_7,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.595900,-96.035890,0,,,,,,
158_8,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.596000,-96.036170,0,,,,,,
158_9,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.595550,-96.036580,0,,,,,,
158_10,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.595270,-96.036830,0,,,,,,
158_11,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.594630,-96.036810,0,,,,,,
158_12,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.594540,-96.036810,0,,,,,,
158_13,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.594160,-96.036900,0,,,,,,
158_14,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.593990,-96.037220,0,,,,,,
158_15,Nobles,2012,102,43,21_32,Kanaranzi_Creek,in_channel,backwater,"sand, gravel silt",43.593830,-96.037350,0,,,,,,
159_1,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,pool,"gravel, sand, silt",43.644530,-95.951650,0,,,,,,
159_2,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,pool,"gravel, sand, silt",43.644810,-95.951660,0,,,,,,
159_3,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,pool,"gravel, sand, silt",43.644790,-95.951820,0,,,,,,
159_4,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,pool,"gravel, sand, silt",43.644610,-95.951950,0,,,,,,
159_5,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.644380,-95.951940,0,,,,,,
159_6,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.644270,-95.952240,0,,,,,,
159_7,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.644060,-95.953070,0,,,,,,
159_8,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.644070,-95.953330,0,,,,,,
159_9,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.644010,-95.953600,0,,,,,,
59_10,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,pool,"gravel, sand, silt",43.644480,-95.953470,0,,,,,,
159_11,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.644670,-95.950770,0,,,,,,
159_12,Nobles,2012,102,43,13,Kanaranzi_Creek,in_channel,in-channel/MCB,"gravel, sand, silt",43.645000,-95.949820,1,,,,,,
160_1,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558090,-95.773720,0,,,,,,
160_2,Nobles,2012,101,41,16_17,Little_Rock_River,in_channel,in-channel/MCB,"gravel, sand, muck",43.558190,-95.773560,0,,,,,,
